"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Input.title","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.Q4Answer","Approve","Reject"
"36BTXXLZ2U7O3SLDNKSUEBQU2ATR4C","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","34V1S5K3GS0Z0ZRZ2TQP985Y9J4690","A3GLMBZSG3VU4P","Approved","Mon Feb 05 17:29:31 PST 2018","Mon Feb 05 17:29:44 PST 2018","Wed Feb 07 17:29:44 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","13","100% (97/97)","100% (97/97)","100% (97/97)","6212","""Climate change is not a partisan issue""","1","1","1","3"
"36BTXXLZ2U7O3SLDNKSUEBQU2ATR4C","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","37Q970SNZE7MYSM15TEZV7J7TWE1S9","AD99N8AB266T7","Approved","Mon Feb 05 17:41:26 PST 2018","Mon Feb 05 17:41:34 PST 2018","Wed Feb 07 17:41:34 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","8","100% (110/110)","100% (110/110)","100% (110/110)","6212","""Climate change is not a partisan issue""","1","1","3","5"
"36BTXXLZ2U7O3SLDNKSUEBQU2ATR4C","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3HPZF4IVNMS3HH88KWV8UPQZEE1CYO","A269YMD69ZOXIK","Approved","Mon Feb 05 17:43:30 PST 2018","Mon Feb 05 17:43:51 PST 2018","Wed Feb 07 17:43:51 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","21","100% (14/14)","100% (14/14)","100% (14/14)","6212","""Climate change is not a partisan issue""","1","1","5","5"
"36BTXXLZ2U7O3SLDNKSUEBQU2ATR4C","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3KXIR214I4FALS2MYWIV2ND67MP24K","A20U74OX7XFA0I","Approved","Mon Feb 05 17:42:35 PST 2018","Mon Feb 05 17:43:00 PST 2018","Wed Feb 07 17:43:00 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","25","100% (11/11)","100% (11/11)","100% (11/11)","6212","""Climate change is not a partisan issue""","1","1","1","2"
"36BTXXLZ2U7O3SLDNKSUEBQU2ATR4C","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3VAR3R6G1P0PB0ETXX65QCWEADHO8J","A3BRLYKS7KO4N3","Approved","Mon Feb 05 17:49:58 PST 2018","Mon Feb 05 17:50:18 PST 2018","Wed Feb 07 17:50:18 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","20","100% (15/15)","100% (15/15)","100% (15/15)","6212","""Climate change is not a partisan issue""","1","1","1","3"
"3OYHVNTV5SX6KHI0GKY6RXALO9ZKOM","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","34QN5IT0TZQ48JMAVC4U0B0WCA1085","A10HFGQLEOD3VQ","Approved","Mon Feb 05 17:43:52 PST 2018","Mon Feb 05 17:44:17 PST 2018","Wed Feb 07 17:44:17 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","25","100% (25/25)","100% (25/25)","100% (25/25)","5250","""Disclosure of fossil fuel risk is just not good enough -  Shareholders should use their votes better, says Sarasin's Natasha Landell-Mills""","1","2","1","4"
"3OYHVNTV5SX6KHI0GKY6RXALO9ZKOM","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","39OWYR0EPKQAKTSIBYL92VB2BRTFY2","A3GLMBZSG3VU4P","Approved","Mon Feb 05 17:48:08 PST 2018","Mon Feb 05 17:48:17 PST 2018","Wed Feb 07 17:48:17 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","9","100% (97/97)","100% (97/97)","100% (97/97)","5250","""Disclosure of fossil fuel risk is just not good enough -  Shareholders should use their votes better, says Sarasin's Natasha Landell-Mills""","1","1","1","1"
"3OYHVNTV5SX6KHI0GKY6RXALO9ZKOM","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3AUQQEL7U5S2JVIN35F4SPK4N810V9","AD99N8AB266T7","Approved","Mon Feb 05 17:27:45 PST 2018","Mon Feb 05 17:27:54 PST 2018","Wed Feb 07 17:27:54 PST 2018","Mon Feb 05 18:22:45 PST 2018","","","9","100% (110/110)","100% (110/110)","100% (110/110)","5250","""Disclosure of fossil fuel risk is just not good enough -  Shareholders should use their votes better, says Sarasin's Natasha Landell-Mills""","","3","1","1"
"3OYHVNTV5SX6KHI0GKY6RXALO9ZKOM","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3SNLUL3WO4MF3CI9N8RIUNA9CZ4LUF","A1K8QNLYYYX21W","Approved","Mon Feb 05 17:49:54 PST 2018","Mon Feb 05 17:50:06 PST 2018","Wed Feb 07 17:50:06 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","12","100% (108/108)","100% (108/108)","100% (108/108)","5250","""Disclosure of fossil fuel risk is just not good enough -  Shareholders should use their votes better, says Sarasin's Natasha Landell-Mills""","1","3","2","4"
"3OYHVNTV5SX6KHI0GKY6RXALO9ZKOM","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3ZGVPD4G6TGK8OKO24SHX6Z58U5ZTL","A3BI0AX5T5GVO3","Approved","Mon Feb 05 17:54:46 PST 2018","Mon Feb 05 17:54:50 PST 2018","Wed Feb 07 17:54:50 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","4","100% (53/53)","100% (53/53)","100% (53/53)","5250","""Disclosure of fossil fuel risk is just not good enough -  Shareholders should use their votes better, says Sarasin's Natasha Landell-Mills""","1","3","2","3"
"3LEG2HW4UEMHXO1HSB9C47FDF8MF29","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","39DD6S19JPAIJ52RC93MYKZ45KFZES","A3UUH3632AI3ZX","Approved","Mon Feb 05 17:21:01 PST 2018","Mon Feb 05 17:21:37 PST 2018","Wed Feb 07 17:21:37 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","36","100% (2/2)","100% (2/2)","100% (2/2)","1524","""Food security and laptops fate""","0","4","4","2"
"3LEG2HW4UEMHXO1HSB9C47FDF8MF29","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3CTOC39K37P7ABID7FMU4GJX0Z17JW","A1K8QNLYYYX21W","Approved","Mon Feb 05 17:43:36 PST 2018","Mon Feb 05 17:43:47 PST 2018","Wed Feb 07 17:43:47 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","11","100% (108/108)","100% (108/108)","100% (108/108)","1524","""Food security and laptops fate""","0","5","4","3"
"3LEG2HW4UEMHXO1HSB9C47FDF8MF29","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3PXX5PX6LXXJBUIZQQLXGJ2AT2YBA6","AD99N8AB266T7","Approved","Mon Feb 05 17:48:13 PST 2018","Mon Feb 05 17:48:20 PST 2018","Wed Feb 07 17:48:20 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","7","100% (110/110)","100% (110/110)","100% (110/110)","1524","""Food security and laptops fate""","0","5","5","4"
"3LEG2HW4UEMHXO1HSB9C47FDF8MF29","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3WQQ9FUS6AT5S6PKTS1JKSWF3EYB82","A3GLMBZSG3VU4P","Approved","Mon Feb 05 17:47:57 PST 2018","Mon Feb 05 17:48:08 PST 2018","Wed Feb 07 17:48:08 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","11","100% (97/97)","100% (97/97)","100% (97/97)","1524","""Food security and laptops fate""","1","3","2","1"
"3LEG2HW4UEMHXO1HSB9C47FDF8MF29","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3X3OR7WPZZZH5FBWK5QDYVSKF8CL8Z","A37PO5YNKE5D97","Approved","Mon Feb 05 17:48:07 PST 2018","Mon Feb 05 17:48:23 PST 2018","Wed Feb 07 17:48:23 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","16","100% (3/3)","100% (3/3)","100% (3/3)","1524","""Food security and laptops fate""","0","5","5","2"
"3538U0YQ1ET6I6X0WBNHNHK5LMMF3K","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","35BLDD71I6WZLGOD7ZSWYONQ5FKVZW","A20U74OX7XFA0I","Approved","Mon Feb 05 17:39:27 PST 2018","Mon Feb 05 17:39:57 PST 2018","Wed Feb 07 17:39:57 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","30","100% (11/11)","100% (11/11)","100% (11/11)","6523","""Trump's rejection of national climate report would do more damage than exiting the Paris Agreement""","1","1","1","3"
"3538U0YQ1ET6I6X0WBNHNHK5LMMF3K","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3FQ5JJ512LNROGGI573V1S50F34NKK","A1K8QNLYYYX21W","Approved","Mon Feb 05 17:25:13 PST 2018","Mon Feb 05 17:25:20 PST 2018","Wed Feb 07 17:25:20 PST 2018","Mon Feb 05 18:22:46 PST 2018","","","7","100% (108/108)","100% (108/108)","100% (108/108)","6523","""Trump's rejection of national climate report would do more damage than exiting the Paris Agreement""","1","1","2","4"
"3538U0YQ1ET6I6X0WBNHNHK5LMMF3K","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3GFK2QRXX9GETR4TQLQCVMZ9BPFW51","A3GLMBZSG3VU4P","Approved","Mon Feb 05 17:51:27 PST 2018","Mon Feb 05 17:51:32 PST 2018","Wed Feb 07 17:51:32 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","5","100% (97/97)","100% (97/97)","100% (97/97)","6523","""Trump's rejection of national climate report would do more damage than exiting the Paris Agreement""","1","1","1","1"
"3538U0YQ1ET6I6X0WBNHNHK5LMMF3K","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3R6BYFZZP7BLKO2862Z7JH4T9LZFXW","AD99N8AB266T7","Approved","Mon Feb 05 17:48:05 PST 2018","Mon Feb 05 17:48:13 PST 2018","Wed Feb 07 17:48:13 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","8","100% (110/110)","100% (110/110)","100% (110/110)","6523","""Trump's rejection of national climate report would do more damage than exiting the Paris Agreement""","1","2","1","4"
"3538U0YQ1ET6I6X0WBNHNHK5LMMF3K","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3R6P78PK7KAKH7PJCC4SCZJZX4BGTD","A1WGEJVGY3DI13","Approved","Mon Feb 05 17:51:06 PST 2018","Mon Feb 05 17:51:20 PST 2018","Wed Feb 07 17:51:20 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","14","100% (47/47)","100% (47/47)","100% (47/47)","6523","""Trump's rejection of national climate report would do more damage than exiting the Paris Agreement""","1","1","1","2"
"3UV0D2KX1LIR02G4WPS0XMCBZMIF45","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3DPNQGW4LLEY3TLNLYUYS0UINRQ644","AD99N8AB266T7","Approved","Mon Feb 05 17:29:07 PST 2018","Mon Feb 05 17:29:20 PST 2018","Wed Feb 07 17:29:20 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","13","100% (110/110)","100% (110/110)","100% (110/110)","4283","""Middle East's first queen bee rearing station opens in Hatta""","1","4","2","4"
"3UV0D2KX1LIR02G4WPS0XMCBZMIF45","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3G0WWMR1UVJDZJEDICNSXEH9E9YNQE","A3GLMBZSG3VU4P","Approved","Mon Feb 05 17:47:28 PST 2018","Mon Feb 05 17:47:40 PST 2018","Wed Feb 07 17:47:40 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","12","100% (97/97)","100% (97/97)","100% (97/97)","4283","""Middle East's first queen bee rearing station opens in Hatta""","1","5","2","4"
"3UV0D2KX1LIR02G4WPS0XMCBZMIF45","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3GD6L00D3SWJ0X9WLWIDJYK117X1MY","A1SGGLWPW4CJBD","Approved","Mon Feb 05 17:51:30 PST 2018","Mon Feb 05 17:52:01 PST 2018","Wed Feb 07 17:52:01 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","31","100% (11/11)","100% (11/11)","100% (11/11)","4283","""Middle East's first queen bee rearing station opens in Hatta""","0","1","1","1"
"3UV0D2KX1LIR02G4WPS0XMCBZMIF45","3KBOIXB475RQC1JWI2SLZTEV9KZ5QK","News categorization and relevance","Help us assess how likely a news article is to be relevant to a particular topic by its headline, and categorize it.","news, categorize","$0.04","Mon Feb 05 17:19:55 PST 2018","5","BatchId:3103115;OriginalHitTemplateId:920937336;","60","172800","Fri Feb 09 17:19:55 PST 2018","","","3PB5A5BD0V5XJ9SCZ91R73RH87KG71","A1K8QNLYYYX21W","Approved","Mon Feb 05 17:49:42 PST 2018","Mon Feb 05 17:49:53 PST 2018","Wed Feb 07 17:49:53 PST 2018","Mon Feb 05 18:22:47 PST 2018","","","11","100% (108/108)","100% (108/108)","100% (108/108)","4283","""Middle East's first queen bee rearing station opens in Hatta""","0","5","1","5"
